words_typed,intelligibility_rating,audio,condition,cutoff,content,trial_index,fullcond,suj_id,scores,TSRatios,cond_names,colors
relaxed throughout the voyage,2,filter_Inf_0.5_frm01_s28.wav,Spectral,0.5,The easygoing zoologist relaxed throughout the voyage,61,Spectral_0.5,7,7.547169811320755,71,S 0.5,darkgreen
I wouldn't say I'm counting on it but it could happen,7,2_33.wav,Anchor_fullyIntelligible,0,I wouldn't say I'm counting on it but it could happen,64,Anchor_fullyIntelligible_0,7,18.867924528301888,100,Full,coral
superb sleeping pill,5,filter_6_Inf_frm01_s12.wav,Temporal,6,A boring novel is a superb sleeping pill,67,Temporal_6,7,7.5,67,T 6,royalblue
laugh dance and sing and fortune smiles upon you,4,filter_Inf_0.4_frm01_s26.wav,Spectral,0.4,Laugh dance and sing if fortune smiles upon you,70,Spectral_0.4,7,17.02127659574468,93,S 0.4,forestgreen
did you think to measure the tree,3,filter_Inf_0.5_frm01_s06.wav,Spectral,0.5,Charlie did you think to measure the tree,73,Spectral_0.5,7,17.073170731707318,89,S 0.5,darkgreen
#,1,filter_2_Inf_2_46.wav,Anchor_Temporal_unIntelligible,2,It was quite a bit better I liked it,76,Anchor_Temporal_unIntelligible_2,7,0.0,0,T 2,lightsteelblue
#,1,filter_2_Inf_6_41.wav,Anchor_Temporal_unIntelligible,2,I hope I'm not beeing reductive,79,Anchor_Temporal_unIntelligible_2,7,0.0,0,T 2,lightsteelblue
carry like that,3,filter_6_Inf_frm01_s11.wav,Temporal,6,Don't ask me to carry an oily rag like that,82,Temporal_6,7,6.976744186046512,52,T 6,royalblue
technology,3,filter_Inf_0.2_2_21.wav,Anchor_Spectral_unIntelligible,0.2,The answer is in technology,85,Anchor_Spectral_unIntelligible_0.2,7,3.7037037037037033,54,S 0.2,limegreen
decorations,2,filter_5.5_Inf_frm01_s30.wav,Temporal,5.5,How much will it cost to do any necessary modernizing and redecorating,88,Temporal_5.5,7,0.0,22,T 5.5,cornflowerblue
are expected to obey government orders,2,filter_Inf_0.4_frm01_s25.wav,Spectral,0.4,Military personnel are expected to obey government orders,91,Spectral_0.4,7,10.526315789473683,80,S 0.4,forestgreen
need a relaxed home atmosphere in order to outgrow these traits,3,filter_Inf_0.5_frm01_s32.wav,Spectral,0.5,Is a relaxed home atmosphere enough to help her outgrow these traits,94,Spectral_0.5,7,11.76470588235294,81,S 0.5,darkgreen
we saw 8 tiny icicles,3,filter_5.5_Inf_frm01_s14.wav,Temporal,5.5,We saw eight tiny icicles below our roof,97,Temporal_5.5,7,10.0,66,T 5.5,cornflowerblue
call an ambulance for medical assistance,4,filter_Inf_0.4_frm01_s13.wav,Spectral,0.4,Call an ambulance for medical assistance,100,Spectral_0.4,7,15.0,100,S 0.4,forestgreen
his ability to work without supervision is noteworthy,4,filter_Inf_0.5_frm01_s22.wav,Spectral,0.5,Alice's ability to work without supervision is noteworthy,103,Spectral_0.5,7,12.280701754385964,93,S 0.5,darkgreen
helped each other,2,filter_Inf_0.2_1_37.wav,Anchor_Spectral_unIntelligible,0.2,We were a team and we helped each other,106,Anchor_Spectral_unIntelligible_0.2,7,7.6923076923076925,61,S 0.2,limegreen
#,1,filter_2_Inf_2_54.wav,Anchor_Temporal_unIntelligible,2,And that was not right,109,Anchor_Temporal_unIntelligible_2,7,0.0,0,T 2,lightsteelblue
judges,2,filter_Inf_0.4_frm01_s08.wav,Spectral,0.4,Joe books very few judges,112,Spectral_0.4,7,4.0,39,S 0.4,forestgreen
played tag with beach ball for hours,4,filter_Inf_0.5_frm01_s19.wav,Spectral,0.5,Cory and Trish played tag with beach balls for hours,115,Spectral_0.5,7,11.538461538461538,82,S 0.5,darkgreen
that's the ultimate awesome thing,7,2_6.wav,Anchor_fullyIntelligible,0,That's the ultimate awesome thing,118,Anchor_fullyIntelligible_0,7,15.151515151515152,100,Full,coral
it's been about two years since kept ,5,filter_6_Inf_frm01_s05.wav,Temporal,6,It's been about two years since Davey kept shotguns,121,Temporal_6,7,13.725490196078432,83,T 6,royalblue
I do like parties though,7,2_45.wav,Anchor_fullyIntelligible,0,I do like parties though,124,Anchor_fullyIntelligible_0,7,20.833333333333336,100,Full,coral
kindergarten children decorate their classrooms for all holidays,5,filter_Inf_0.4_frm01_s18.wav,Spectral,0.4,Kindergarten children decorate their classrooms for all holidays,127,Spectral_0.4,7,12.5,100,S 0.4,forestgreen
I didn't know what to think of this fearsome woman,7,6_17.wav,Anchor_fullyIntelligible,0,I didn't know what to think of this fearsome woman,130,Anchor_fullyIntelligible_0,7,20.0,100,Full,coral
up ahead,4,filter_6_Inf_frm01_s03.wav,Temporal,6,Play in the street up ahead,133,Temporal_6,7,7.4074074074074066,46,T 6,royalblue
they exchanged gifts,7,1_65.wav,Anchor_fullyIntelligible,0,They exchanged gifts,136,Anchor_fullyIntelligible_0,7,15.0,100,Full,coral
#,1,filter_Inf_0.2_2_38.wav,Anchor_Spectral_unIntelligible,0.2,The same will happen in other countries,139,Anchor_Spectral_unIntelligible_0.2,7,0.0,0,S 0.2,limegreen
all year,2,filter_5.5_Inf_frm01_s10.wav,Temporal,5.5,She had your dark suit in greasy wash water all year,142,Temporal_5.5,7,3.8461538461538463,27,T 5.5,cornflowerblue
fifth wheel caught,3,filter_5.5_Inf_frm01_s04.wav,Temporal,5.5,A fifth wheel caught speeding,145,Temporal_5.5,7,10.344827586206897,77,T 5.5,cornflowerblue
I do like parties though,6,2_45.wav,Anchor_fullyIntelligible,0,I do like parties though,4,Anchor_fullyIntelligible_0,8,20.833333333333336,100,Full,coral
"it seems like it would be wise to act, while the window was open",6,2_22.wav,Anchor_fullyIntelligible,0,It seems like we would be wiser to act while the window is open,7,Anchor_fullyIntelligible_0,8,15.873015873015872,95,Full,coral
########,1,filter_Inf_0.2_1_2.wav,Anchor_Spectral_unIntelligible,0.2,she has no recollection ofthis phone call,10,Anchor_Spectral_unIntelligible_0.2,8,0.0,0,S 0.2,limegreen
###,1,filter_2_Inf_6_22.wav,Anchor_Temporal_unIntelligible,2,Another bites the dust,13,Anchor_Temporal_unIntelligible_2,8,0.0,0,T 2,lightsteelblue
brush fires are common in the # of Nevada,3,filter_Inf_0.5_frm01_s29.wav,Spectral,0.5,Brush fires are common in the dry underbrush of Nevada,16,Spectral_0.5,8,14.814814814814813,84,S 0.5,darkgreen
its been # two years since ###,2,filter_5.5_Inf_frm01_s05.wav,Temporal,5.5,It's been about two years since Davey kept shotguns,19,Temporal_5.5,8,7.8431372549019605,64,T 5.5,cornflowerblue
### break down of the heating system part,2,filter_Inf_0.4_frm01_s15.wav,Spectral,0.4,Each untimely income loss coincided with the breakdown of a heating system part,22,Spectral_0.4,8,6.329113924050633,62,S 0.4,forestgreen
#######,1,filter_Inf_0.2_1_34.wav,Anchor_Spectral_unIntelligible,0.2,They played anywhere they could draw a crowd,25,Anchor_Spectral_unIntelligible_0.2,8,0.0,0,S 0.2,limegreen
call an ambulance medical assistance,2,filter_Inf_0.4_frm01_s13.wav,Spectral,0.4,Call an ambulance for medical assistance,28,Spectral_0.4,8,12.5,95,S 0.4,forestgreen
########,1,filter_5.5_Inf_frm01_s26.wav,Temporal,5.5,Laugh dance and sing if fortune smiles upon you,31,Temporal_5.5,8,0.0,0,T 5.5,cornflowerblue
#######,1,filter_6_Inf_frm01_s07.wav,Temporal,6,Tina got cued to make a quicker escape,34,Temporal_6,8,0.0,0,T 6,royalblue
###########,1,filter_6_Inf_frm01_s30.wav,Temporal,6,How much will it cost to do any necessary modernizing and redecorating,37,Temporal_6,8,0.0,0,T 6,royalblue
#####,1,filter_Inf_0.4_frm01_s09.wav,Spectral,0.4,Here I was in Miami and Illinois,40,Spectral_0.4,8,0.0,0,S 0.4,forestgreen
if love is something you cherish,7,6_23.wav,Anchor_fullyIntelligible,0,If love is something you cherish,43,Anchor_fullyIntelligible_0,8,18.75,100,Full,coral
the same shelter can be built into an embankment or below grown level,4,filter_Inf_0.5_frm01_s33.wav,Spectral,0.5,The same shelter could be built into an embankment or below ground level,46,Spectral_0.5,8,15.277777777777779,94,S 0.5,darkgreen
#######,1,filter_6_Inf_frm01_s22.wav,Temporal,6,Alice's ability to work without supervision is noteworthy,49,Temporal_6,8,0.0,0,T 6,royalblue
stop ####,1,filter_Inf_0.4_frm01_s02.wav,Spectral,0.4,Stop each car if it's little,52,Spectral_0.4,8,3.571428571428571,25,S 0.4,forestgreen
the frightened child was # subdued by his big brother,3,filter_Inf_0.5_frm01_s20.wav,Spectral,0.5,The frightened child was gently subdued by his big brother,55,Spectral_0.5,8,15.517241379310345,94,S 0.5,darkgreen
###,1,filter_Inf_0.2_2_54.wav,Anchor_Spectral_unIntelligible,0.2,And that was not right,58,Anchor_Spectral_unIntelligible_0.2,8,0.0,0,S 0.2,limegreen
##,1,filter_2_Inf_1_1.wav,Anchor_Temporal_unIntelligible,2,"she called her brother, Randy",61,Anchor_Temporal_unIntelligible_2,8,0.0,0,T 2,lightsteelblue
##,1,filter_2_Inf_1_54.wav,Anchor_Temporal_unIntelligible,2,They married in 1965,64,Anchor_Temporal_unIntelligible_2,8,0.0,0,T 2,lightsteelblue
they exchanged gifts,7,1_65.wav,Anchor_fullyIntelligible,0,They exchanged gifts,67,Anchor_fullyIntelligible_0,8,15.0,100,Full,coral
#########,2,filter_Inf_0.5_frm01_s21.wav,Spectral,0.5,The tooth fairy forgot to come when Roger's tooth fell out,70,Spectral_0.5,8,0.0,0,S 0.5,darkgreen
I hope I'm not being reductive,7,6_41.wav,Anchor_fullyIntelligible,0,I hope I'm not beeing reductive,73,Anchor_fullyIntelligible_0,8,16.129032258064516,98,Full,coral
"if it doesn't matter who wins, why do we keep score",4,filter_Inf_0.5_frm01_s01.wav,Spectral,0.5,If it doesn't matter who wins why do we keep score,76,Spectral_0.5,8,20.0,100,S 0.5,darkgreen
##,1,filter_2_Inf_2_33.wav,Anchor_Temporal_unIntelligible,2,I wouldn't say I'm counting on it but it could happen,79,Anchor_Temporal_unIntelligible_2,8,0.0,0,T 2,lightsteelblue
the #### for affirmative action,2,filter_6_Inf_frm01_s17.wav,Temporal,6,The sermon emphasized the need for afirmative action,82,Temporal_6,8,5.769230769230769,64,T 6,royalblue
#### all year,2,filter_6_Inf_frm01_s10.wav,Temporal,6,She had your dark suit in greasy wash water all year,85,Temporal_6,8,3.8461538461538463,27,T 6,royalblue
#### that her physical appearance,2,filter_Inf_0.4_frm01_s31.wav,Spectral,0.4,Was she just naturally sloppy about everything but her physical appearance,88,Spectral_0.4,8,4.054054054054054,51,S 0.4,forestgreen
special # forces rescued hostages from kidnapers ,3,filter_6_Inf_frm01_s23.wav,Temporal,6,Special task forces rescue hostages from kidnappers,91,Temporal_6,8,7.8431372549019605,93,T 6,royalblue
## began to # frantically on the surface of the small lake,3,filter_Inf_0.4_frm01_s27.wav,Spectral,0.4,The fish began to leap frantically on the surface of the small lake,94,Spectral_0.4,8,13.432835820895523,88,S 0.4,forestgreen
# # # # # # #,1,filter_Inf_0.5_frm01_s06.wav,Spectral,0.5,Charlie did you think to measure the tree,97,Spectral_0.5,8,0.0,0,S 0.5,darkgreen
########,1,filter_Inf_0.2_6_17.wav,Anchor_Spectral_unIntelligible,0.2,I didn't know what to think of this fearsome woman,100,Anchor_Spectral_unIntelligible_0.2,8,0.0,0,S 0.2,limegreen
####,1,filter_5.5_Inf_frm01_s03.wav,Temporal,5.5,Play in the street up ahead,103,Temporal_5.5,8,0.0,0,T 5.5,cornflowerblue
with a relaxed home atmosphere enough to help her outgrow these traits,2,filter_Inf_0.5_frm01_s32.wav,Spectral,0.5,Is a relaxed home atmosphere enough to help her outgrow these traits,106,Spectral_0.5,8,16.176470588235293,94,S 0.5,darkgreen
###### for hours,2,filter_5.5_Inf_frm01_s19.wav,Temporal,5.5,Cory and Trish played tag with beach balls for hours,109,Temporal_5.5,8,3.8461538461538463,30,T 5.5,cornflowerblue
### personnel are expected to obey # orders,2,filter_6_Inf_frm01_s25.wav,Temporal,6,Military personnel are expected to obey government orders,112,Temporal_6,8,10.526315789473683,79,T 6,royalblue
i may need to do something like that,7,2_53.wav,Anchor_fullyIntelligible,0,I may need to do something like that,115,Anchor_fullyIntelligible_0,8,22.22222222222222,100,Full,coral
# forty one #### purchase,2,filter_Inf_0.4_frm01_s16.wav,Spectral,0.4,Jeff thought you argued in favor of a centrifuge purchase,118,Spectral_0.4,8,1.7543859649122806,40,S 0.4,forestgreen
jo wickes ## judges,2,filter_Inf_0.5_frm01_s08.wav,Spectral,0.5,Joe books very few judges,121,Spectral_0.5,8,4.0,54,S 0.5,darkgreen
they decided to do it anyway,6,1_33.wav,Anchor_fullyIntelligible,0,They decided to do it anyway,124,Anchor_fullyIntelligible_0,8,21.428571428571427,100,Full,coral
##########,1,filter_5.5_Inf_frm01_s12.wav,Temporal,5.5,A boring novel is a superb sleeping pill,127,Temporal_5.5,8,0.0,0,T 5.5,cornflowerblue
kindergarten children # all classrooms for holidays,3,filter_Inf_0.4_frm01_s18.wav,Spectral,0.4,Kindergarten children decorate their classrooms for all holidays,130,Spectral_0.4,8,9.375,87,S 0.4,forestgreen
this is the right thing to do,7,1_73.wav,Anchor_fullyIntelligible,0,This is the right thing to do,133,Anchor_fullyIntelligible_0,8,24.137931034482758,100,Full,coral
##### throughout the voyage,2,filter_5.5_Inf_frm01_s28.wav,Temporal,5.5,The easygoing zoologist relaxed throughout the voyage,136,Temporal_5.5,8,5.660377358490567,57,T 5.5,cornflowerblue
#####,1,filter_5.5_Inf_frm01_s04.wav,Temporal,5.5,A fifth wheel caught speeding,139,Temporal_5.5,8,0.0,0,T 5.5,cornflowerblue
if ####### to,1,filter_5.5_Inf_frm01_s24.wav,Temporal,5.5,If Carol comes tomorrow have her arrange for a meeting at two,142,Temporal_5.5,8,1.639344262295082,15,T 5.5,cornflowerblue
#### like that,1,filter_6_Inf_frm01_s11.wav,Temporal,6,Don't ask me to carry an oily rag like that,145,Temporal_6,8,4.651162790697675,35,T 6,royalblue
Â£,1,filter_6_Inf_frm01_s12.wav,Temporal,6,A boring novel is a superb sleeping pill,4,Temporal_6,9,0.0,0,T 6,royalblue
Â£,1,filter_Inf_0.4_frm01_s11.wav,Spectral,0.4,Don't ask me to carry an oily rag like that,7,Spectral_0.4,9,0.0,0,S 0.4,forestgreen
Â£,1,filter_2_Inf_1_1.wav,Anchor_Temporal_unIntelligible,2,"she called her brother, Randy",10,Anchor_Temporal_unIntelligible_2,9,0.0,0,T 2,lightsteelblue
brother,2,filter_6_Inf_frm01_s20.wav,Temporal,6,The frightened child was gently subdued by his big brother,13,Temporal_6,9,1.7241379310344827,22,T 6,royalblue
a quicker escape,3,filter_Inf_0.5_frm01_s07.wav,Spectral,0.5,Tina got cued to make a quicker escape,16,Spectral_0.5,9,7.894736842105263,59,S 0.5,darkgreen
emphasised the need for affirmative action,3,filter_Inf_0.5_frm01_s17.wav,Spectral,0.5,The sermon emphasized the need for afirmative action,19,Spectral_0.5,9,7.6923076923076925,85,S 0.5,darkgreen
the same shelter can be built into and embankment or below ground level,4,filter_Inf_0.4_frm01_s33.wav,Spectral,0.4,The same shelter could be built into an embankment or below ground level,22,Spectral_0.4,9,15.277777777777779,95,S 0.4,forestgreen
she had a dark,3,filter_Inf_0.4_frm01_s10.wav,Spectral,0.4,She had your dark suit in greasy wash water all year,25,Spectral_0.4,9,5.769230769230769,42,S 0.4,forestgreen
i didn't know what to think of this fearsome woman,7,6_17.wav,Anchor_fullyIntelligible,0,I didn't know what to think of this fearsome woman,28,Anchor_fullyIntelligible_0,9,20.0,100,Full,coral
breakdown of a heating system part,3,filter_Inf_0.5_frm01_s15.wav,Spectral,0.5,Each untimely income loss coincided with the breakdown of a heating system part,31,Spectral_0.5,9,7.59493670886076,60,S 0.5,darkgreen
Â£,1,filter_Inf_0.2_6_23.wav,Anchor_Spectral_unIntelligible,0.2,If love is something you cherish,34,Anchor_Spectral_unIntelligible_0.2,9,0.0,0,S 0.2,limegreen
Â£,1,filter_5.5_Inf_frm01_s19.wav,Temporal,5.5,Cory and Trish played tag with beach balls for hours,37,Temporal_5.5,9,0.0,0,T 5.5,cornflowerblue
its been about two years since,3,filter_Inf_0.5_frm01_s05.wav,Spectral,0.5,It's been about two years since Davey kept shotguns,40,Spectral_0.5,9,9.803921568627452,74,S 0.5,darkgreen
Â£,1,filter_Inf_0.4_frm01_s09.wav,Spectral,0.4,Here I was in Miami and Illinois,43,Spectral_0.4,9,0.0,0,S 0.4,forestgreen
Â£,1,filter_5.5_Inf_frm01_s13.wav,Temporal,5.5,Call an ambulance for medical assistance,46,Temporal_5.5,9,0.0,0,T 5.5,cornflowerblue
Â£,1,filter_5.5_Inf_frm01_s24.wav,Temporal,5.5,If Carol comes tomorrow have her arrange for a meeting at two,49,Temporal_5.5,9,0.0,0,T 5.5,cornflowerblue
they married in 1965,7,1_54.wav,Anchor_fullyIntelligible,0,They married in 1965,52,Anchor_fullyIntelligible_0,9,20.0,100,Full,coral
Â£,1,filter_Inf_0.2_2_46.wav,Anchor_Spectral_unIntelligible,0.2,It was quite a bit better I liked it,55,Anchor_Spectral_unIntelligible_0.2,9,0.0,0,S 0.2,limegreen
Â£,1,filter_5.5_Inf_frm01_s14.wav,Temporal,5.5,We saw eight tiny icicles below our roof,58,Temporal_5.5,9,0.0,0,T 5.5,cornflowerblue
atmosphere,2,filter_6_Inf_frm01_s32.wav,Temporal,6,Is a relaxed home atmosphere enough to help her outgrow these traits,61,Temporal_6,9,1.4705882352941175,26,T 6,royalblue
all holidays,2,filter_5.5_Inf_frm01_s18.wav,Temporal,5.5,Kindergarten children decorate their classrooms for all holidays,64,Temporal_5.5,9,3.125,32,T 5.5,cornflowerblue
Â£,1,filter_2_Inf_2_21.wav,Anchor_Temporal_unIntelligible,2,The answer is in technology,67,Anchor_Temporal_unIntelligible_2,9,0.0,0,T 2,lightsteelblue
Â£,1,filter_5.5_Inf_frm01_s29.wav,Temporal,5.5,Brush fires are common in the dry underbrush of Nevada,70,Temporal_5.5,9,0.0,0,T 5.5,cornflowerblue
personnel are expected to orders,3,filter_6_Inf_frm01_s25.wav,Temporal,6,Military personnel are expected to obey government orders,73,Temporal_6,9,8.771929824561402,72,T 6,royalblue
i hope i'm not being reductive,7,6_41.wav,Anchor_fullyIntelligible,0,I hope I'm not beeing reductive,76,Anchor_fullyIntelligible_0,9,16.129032258064516,98,Full,coral
the same will happen in others countries,7,2_38.wav,Anchor_fullyIntelligible,0,The same will happen in other countries,79,Anchor_fullyIntelligible_0,9,15.384615384615385,99,Full,coral
and that was not right,7,2_54.wav,Anchor_fullyIntelligible,0,And that was not right,82,Anchor_fullyIntelligible_0,9,22.727272727272727,100,Full,coral
we were a team and we helped each other,7,1_37.wav,Anchor_fullyIntelligible,0,We were a team and we helped each other,85,Anchor_fullyIntelligible_0,9,20.51282051282051,100,Full,coral
Â£,1,filter_Inf_0.5_frm01_s21.wav,Spectral,0.5,The tooth fairy forgot to come when Roger's tooth fell out,88,Spectral_0.5,9,0.0,0,S 0.5,darkgreen
the film brings out all the tensions and colour of the time,7,1_10.wav,Anchor_fullyIntelligible,0,The film brings out all the tensions and colors of the time,91,Anchor_fullyIntelligible_0,9,15.254237288135593,98,Full,coral
the ,1,filter_5.5_Inf_frm01_s28.wav,Temporal,5.5,The easygoing zoologist relaxed throughout the voyage,94,Temporal_5.5,9,1.8867924528301887,11,T 5.5,cornflowerblue
naturally talking physical appearance,2,filter_6_Inf_frm01_s31.wav,Temporal,6,Was she just naturally sloppy about everything but her physical appearance,97,Temporal_6,9,4.054054054054054,56,T 6,royalblue
Â£,1,filter_2_Inf_2_33.wav,Anchor_Temporal_unIntelligible,2,I wouldn't say I'm counting on it but it could happen,100,Anchor_Temporal_unIntelligible_2,9,0.0,0,T 2,lightsteelblue
Â£,1,filter_Inf_0.2_2_53.wav,Anchor_Spectral_unIntelligible,0.2,I may need to do something like that,103,Anchor_Spectral_unIntelligible_0.2,9,0.0,0,S 0.2,limegreen
Â£,2,filter_6_Inf_frm01_s16.wav,Temporal,6,Jeff thought you argued in favor of a centrifuge purchase,106,Temporal_6,9,0.0,0,T 6,royalblue
judges,2,filter_6_Inf_frm01_s08.wav,Temporal,6,Joe books very few judges,109,Temporal_6,9,4.0,39,T 6,royalblue
i do like parties though,7,2_45.wav,Anchor_fullyIntelligible,0,I do like parties though,112,Anchor_fullyIntelligible_0,9,20.833333333333336,100,Full,coral
stop each car if its little,6,filter_Inf_0.5_frm01_s02.wav,Spectral,0.5,Stop each car if it's little,115,Spectral_0.5,9,17.857142857142858,95,S 0.5,darkgreen
the fish began to eat frantically on the surface of the small lake,5,filter_Inf_0.4_frm01_s27.wav,Spectral,0.4,The fish began to leap frantically on the surface of the small lake,118,Spectral_0.4,9,14.925373134328357,93,S 0.4,forestgreen
Â£,1,filter_2_Inf_1_11.wav,Anchor_Temporal_unIntelligible,2,She has always loved history,121,Anchor_Temporal_unIntelligible_2,9,0.0,0,T 2,lightsteelblue
Â£,1,filter_Inf_0.2_1_74.wav,Anchor_Spectral_unIntelligible,0.2,Everyone's an influencer shes says,124,Anchor_Spectral_unIntelligible_0.2,9,0.0,0,S 0.2,limegreen
laugh dance and sing if fortune smiles upon you,4,filter_Inf_0.4_frm01_s26.wav,Spectral,0.4,Laugh dance and sing if fortune smiles upon you,127,Spectral_0.4,9,19.148936170212767,100,S 0.4,forestgreen
it doesn't matter if he wins we keep score,3,filter_6_Inf_frm01_s01.wav,Temporal,6,If it doesn't matter who wins why do we keep score,130,Temporal_6,9,16.0,85,T 6,royalblue
special task force is rescued...kidnappers,3,filter_Inf_0.5_frm01_s23.wav,Spectral,0.5,Special task forces rescue hostages from kidnappers,133,Spectral_0.5,9,3.9215686274509802,84,S 0.5,darkgreen
play in the street up ahead,3,filter_Inf_0.4_frm01_s03.wav,Spectral,0.4,Play in the street up ahead,136,Spectral_0.4,9,22.22222222222222,100,S 0.4,forestgreen
Â£,1,filter_5.5_Inf_frm01_s06.wav,Temporal,5.5,Charlie did you think to measure the tree,139,Temporal_5.5,9,0.0,0,T 5.5,cornflowerblue
caught speeding,2,filter_Inf_0.4_frm01_s04.wav,Spectral,0.4,A fifth wheel caught speeding,142,Spectral_0.4,9,6.896551724137931,68,S 0.4,forestgreen
ability to work without supervision is noteworthy,5,filter_Inf_0.5_frm01_s22.wav,Spectral,0.5,Alice's ability to work without supervision is noteworthy,145,Spectral_0.5,9,12.280701754385964,92,S 0.5,darkgreen
