words_typed,intelligibility_rating,audio,condition,cutoff,content,trial_index,fullcond,suj_id,scores,TSRatios,cond_names,colors
#,1,filter_23_Inf_frm01_s16.wav,Temporal,23,Jeff thought you argued in favor of a centrifuge purchase,124,Temporal_23,5,0.0,0,T 23,royalblue
Another one bites the dust.,7,6_22.wav,Anchor_fullyIntelligible,0,Another bites the dust,127,Anchor_fullyIntelligible_0,5,13.636363636363635,92,Full,coral
Mowing the lawn.,2,filter_Inf_1.5_frm01_s09.wav,Spectral,1.5,Here I was in Miami and Illinois,130,Spectral_1.5,5,0.0,30,S 1.5,darkgreen
Train.,1,filter_20_Inf_frm01_s32.wav,Temporal,20,Is a relaxed home atmosphere enough to help her outgrow these traits,133,Temporal_20,5,0.0,11,T 20,cornflowerblue
#,1,filter_23_Inf_frm01_s33.wav,Temporal,23,The same shelter could be built into an embankment or below ground level,136,Temporal_23,5,0.0,0,T 23,royalblue
Come on Wednesday.,2,filter_Inf_1.2_frm01_s21.wav,Spectral,1.2,The tooth fairy forgot to come when Roger's tooth fell out,139,Spectral_1.2,5,1.7241379310344827,27,S 1.2,forestgreen
Special task.,2,filter_Inf_1.5_frm01_s23.wav,Spectral,1.5,Special task forces rescue hostages from kidnappers,142,Spectral_1.5,5,1.9607843137254901,38,S 1.5,darkgreen
Medical assistance.,2,filter_20_Inf_frm01_s13.wav,Temporal,20,Call an ambulance for medical assistance,145,Temporal_20,5,2.5,62,T 20,cornflowerblue
#,1,filter_Inf_1.2_frm01_s07.wav,Spectral,1.2,Tina got cued to make a quicker escape,4,Spectral_1.2,6,0.0,0,S 1.2,forestgreen
#,1,filter_Inf_1.5_frm01_s18.wav,Spectral,1.5,Kindergarten children decorate their classrooms for all holidays,7,Spectral_1.5,6,0.0,0,S 1.5,darkgreen
the played anyway they can draw a crowd,5,1_34.wav,Anchor_fullyIntelligible,0,They played anywhere they could draw a crowd,10,Anchor_fullyIntelligible_0,6,11.363636363636363,84,Full,coral
#,1,filter_Inf_1.2_frm01_s19.wav,Spectral,1.2,Cory and Trish played tag with beach balls for hours,13,Spectral_1.2,6,0.0,0,S 1.2,forestgreen
#,1,filter_Inf_0.4_2_38.wav,Anchor_Spectral_unIntelligible,0.4,The same will happen in other countries,16,Anchor_Spectral_unIntelligible_0.4,6,0.0,0,S 0.4,limegreen
#,1,filter_Inf_0.4_1_1.wav,Anchor_Spectral_unIntelligible,0.4,"she called her brother, Randy",19,Anchor_Spectral_unIntelligible_0.4,6,0.0,0,S 0.4,limegreen
#,1,filter_23_Inf_frm01_s15.wav,Temporal,23,Each untimely income loss coincided with the breakdown of a heating system part,22,Temporal_23,6,0.0,0,T 23,royalblue
#,2,filter_23_Inf_frm01_s22.wav,Temporal,23,Alice's ability to work without supervision is noteworthy,25,Temporal_23,6,0.0,0,T 23,royalblue
to help each other ,4,1_37.wav,Anchor_fullyIntelligible,0,We were a team and we helped each other,28,Anchor_fullyIntelligible_0,6,5.128205128205128,60,Full,coral
#,1,filter_Inf_1.5_frm01_s33.wav,Spectral,1.5,The same shelter could be built into an embankment or below ground level,31,Spectral_1.5,6,0.0,0,S 1.5,darkgreen
#,1,filter_23_Inf_frm01_s21.wav,Temporal,23,The tooth fairy forgot to come when Roger's tooth fell out,34,Temporal_23,6,0.0,0,T 23,royalblue
#,1,filter_20_Inf_frm01_s32.wav,Temporal,20,Is a relaxed home atmosphere enough to help her outgrow these traits,37,Temporal_20,6,0.0,0,T 20,cornflowerblue
#,1,filter_4_Inf_1_73.wav,Anchor_Temporal_unIntelligible,4,This is the right thing to do,40,Anchor_Temporal_unIntelligible_4,6,0.0,0,T 4,lightsteelblue
#,1,filter_20_Inf_frm01_s26.wav,Temporal,20,Laugh dance and sing if fortune smiles upon you,43,Temporal_20,6,0.0,0,T 20,cornflowerblue
#,1,filter_Inf_1.5_frm01_s02.wav,Spectral,1.5,Stop each car if it's little,46,Spectral_1.5,6,0.0,0,S 1.5,darkgreen
#,1,filter_Inf_1.2_frm01_s10.wav,Spectral,1.2,She had your dark suit in greasy wash water all year,49,Spectral_1.2,6,0.0,0,S 1.2,forestgreen
they excahnge gift,6,1_65.wav,Anchor_fullyIntelligible,0,They exchanged gifts,52,Anchor_fullyIntelligible_0,6,5.0,89,Full,coral
i do like party though,7,2_45.wav,Anchor_fullyIntelligible,0,I do like parties though,55,Anchor_fullyIntelligible_0,6,16.666666666666664,91,Full,coral
#,1,filter_4_Inf_1_2.wav,Anchor_Temporal_unIntelligible,4,she has no recollection ofthis phone call,58,Anchor_Temporal_unIntelligible_4,6,0.0,0,T 4,lightsteelblue
#,1,filter_Inf_1.2_frm01_s20.wav,Spectral,1.2,The frightened child was gently subdued by his big brother,61,Spectral_1.2,6,0.0,0,S 1.2,forestgreen
she always love history,7,1_11.wav,Anchor_fullyIntelligible,0,She has always loved history,64,Anchor_fullyIntelligible_0,6,10.714285714285714,90,Full,coral
#,1,filter_20_Inf_frm01_s12.wav,Temporal,20,A boring novel is a superb sleeping pill,67,Temporal_20,6,0.0,0,T 20,cornflowerblue
#,1,filter_Inf_0.4_1_54.wav,Anchor_Spectral_unIntelligible,0.4,They married in 1965,70,Anchor_Spectral_unIntelligible_0.4,6,0.0,0,S 0.4,limegreen
#,1,filter_23_Inf_frm01_s08.wav,Temporal,23,Joe books very few judges,73,Temporal_23,6,0.0,0,T 23,royalblue
#,1,filter_Inf_1.5_frm01_s13.wav,Spectral,1.5,Call an ambulance for medical assistance,76,Spectral_1.5,6,0.0,0,S 1.5,darkgreen
#,1,filter_23_Inf_frm01_s17.wav,Temporal,23,The sermon emphasized the need for afirmative action,79,Temporal_23,6,0.0,0,T 23,royalblue
#,1,filter_Inf_1.2_frm01_s27.wav,Spectral,1.2,The fish began to leap frantically on the surface of the small lake,82,Spectral_1.2,6,0.0,0,S 1.2,forestgreen
#,1,filter_Inf_1.5_frm01_s28.wav,Spectral,1.5,The easygoing zoologist relaxed throughout the voyage,85,Spectral_1.5,6,0.0,0,S 1.5,darkgreen
awesome thing ,6,2_6.wav,Anchor_fullyIntelligible,0,That's the ultimate awesome thing,88,Anchor_fullyIntelligible_0,6,6.0606060606060606,57,Full,coral
#,1,filter_4_Inf_6_23.wav,Anchor_Temporal_unIntelligible,4,If love is something you cherish,91,Anchor_Temporal_unIntelligible_4,6,0.0,0,T 4,lightsteelblue
#,1,filter_Inf_1.2_frm01_s03.wav,Spectral,1.2,Play in the street up ahead,94,Spectral_1.2,6,0.0,0,S 1.2,forestgreen
window was opened ,5,2_22.wav,Anchor_fullyIntelligible,0,It seems like we would be wiser to act while the window is open,97,Anchor_fullyIntelligible_0,6,1.5873015873015872,35,Full,coral
#,1,filter_20_Inf_frm01_s30.wav,Temporal,20,How much will it cost to do any necessary modernizing and redecorating,100,Temporal_20,6,0.0,0,T 20,cornflowerblue
#,1,filter_20_Inf_frm01_s05.wav,Temporal,20,It's been about two years since Davey kept shotguns,103,Temporal_20,6,0.0,0,T 20,cornflowerblue
#,1,filter_20_Inf_frm01_s29.wav,Temporal,20,Brush fires are common in the dry underbrush of Nevada,106,Temporal_20,6,0.0,0,T 20,cornflowerblue
#,1,filter_23_Inf_frm01_s01.wav,Temporal,23,If it doesn't matter who wins why do we keep score,109,Temporal_23,6,0.0,0,T 23,royalblue
#,1,filter_Inf_1.5_frm01_s16.wav,Spectral,1.5,Jeff thought you argued in favor of a centrifuge purchase,112,Spectral_1.5,6,0.0,0,S 1.5,darkgreen
#,1,filter_Inf_0.4_1_10.wav,Anchor_Spectral_unIntelligible,0.4,The film brings out all the tensions and colors of the time,115,Anchor_Spectral_unIntelligible_0.4,6,0.0,0,S 0.4,limegreen
#,1,filter_Inf_1.2_frm01_s14.wav,Spectral,1.2,We saw eight tiny icicles below our roof,118,Spectral_1.2,6,0.0,0,S 1.2,forestgreen
everyone is an influenal,6,1_74.wav,Anchor_fullyIntelligible,0,Everyone's an influencer shes says,121,Anchor_fullyIntelligible_0,6,2.941176470588235,76,Full,coral
#,1,filter_20_Inf_frm01_s31.wav,Temporal,20,Was she just naturally sloppy about everything but her physical appearance,124,Temporal_20,6,0.0,0,T 20,cornflowerblue
#,1,filter_23_Inf_frm01_s24.wav,Temporal,23,If Carol comes tomorrow have her arrange for a meeting at two,127,Temporal_23,6,0.0,0,T 23,royalblue
#,1,filter_Inf_1.5_frm01_s25.wav,Spectral,1.5,Military personnel are expected to obey government orders,130,Spectral_1.5,6,0.0,0,S 1.5,darkgreen
#,1,filter_20_Inf_frm01_s23.wav,Temporal,20,Special task forces rescue hostages from kidnappers,133,Temporal_20,6,0.0,0,T 20,cornflowerblue
#,1,filter_4_Inf_2_54.wav,Anchor_Temporal_unIntelligible,4,And that was not right,136,Anchor_Temporal_unIntelligible_4,6,0.0,0,T 4,lightsteelblue
#,1,filter_Inf_1.2_frm01_s04.wav,Spectral,1.2,A fifth wheel caught speeding,139,Spectral_1.2,6,0.0,0,S 1.2,forestgreen
#,1,filter_Inf_1.5_frm01_s09.wav,Spectral,1.5,Here I was in Miami and Illinois,142,Spectral_1.5,6,0.0,0,S 1.5,darkgreen
#,1,filter_23_Inf_frm01_s06.wav,Temporal,23,Charlie did you think to measure the tree,145,Temporal_23,6,0.0,0,T 23,royalblue
cost you the same modernising and redecorating,3,filter_Inf_1.2_frm01_s30.wav,Spectral,1.2,How much will it cost to do any necessary modernizing and redecorating,4,Spectral_1.2,7,4.285714285714286,60,S 1.2,forestgreen
fresh dry,1,filter_Inf_1.5_frm01_s29.wav,Spectral,1.5,Brush fires are common in the dry underbrush of Nevada,7,Spectral_1.5,7,1.8518518518518516,29,S 1.5,darkgreen
medical assistance,1,filter_23_Inf_frm01_s13.wav,Temporal,23,Call an ambulance for medical assistance,10,Temporal_23,7,5.0,62,T 23,royalblue
if love is something you cherish,7,6_23.wav,Anchor_fullyIntelligible,0,If love is something you cherish,13,Anchor_fullyIntelligible_0,7,18.75,100,Full,coral
well she just naturally about her physical appearance,4,filter_23_Inf_frm01_s31.wav,Temporal,23,Was she just naturally sloppy about everything but her physical appearance,16,Temporal_23,7,9.45945945945946,79,T 23,royalblue
children decorate the classroom holidays,3,filter_20_Inf_frm01_s18.wav,Temporal,20,Kindergarten children decorate their classrooms for all holidays,19,Temporal_20,7,4.6875,77,T 20,cornflowerblue
frank/fred charles big brother,1,filter_20_Inf_frm01_s20.wav,Temporal,20,The frightened child was gently subdued by his big brother,22,Temporal_20,7,3.4482758620689653,50,T 20,cornflowerblue
roof,1,filter_Inf_1.2_frm01_s14.wav,Spectral,1.2,We saw eight tiny icicles below our roof,25,Spectral_1.2,7,2.5,18,S 1.2,forestgreen
tree,1,filter_Inf_1.5_frm01_s06.wav,Spectral,1.5,Charlie did you think to measure the tree,28,Spectral_1.5,7,2.4390243902439024,18,S 1.5,darkgreen
#,1,filter_Inf_0.4_2_45.wav,Anchor_Spectral_unIntelligible,0.4,I do like parties though,31,Anchor_Spectral_unIntelligible_0.4,7,0.0,0,S 0.4,limegreen
episodes film action,2,filter_23_Inf_frm01_s17.wav,Temporal,23,The sermon emphasized the need for afirmative action,34,Temporal_23,7,1.9230769230769231,39,T 23,royalblue
she called her brother Randy,7,1_1.wav,Anchor_fullyIntelligible,0,"she called her brother, Randy",37,Anchor_fullyIntelligible_0,7,13.793103448275861,100,Full,coral
#,1,filter_4_Inf_1_10.wav,Anchor_Temporal_unIntelligible,4,The film brings out all the tensions and colors of the time,40,Anchor_Temporal_unIntelligible_4,7,0.0,0,T 4,lightsteelblue
if like,1,filter_Inf_1.2_frm01_s32.wav,Spectral,1.2,Is a relaxed home atmosphere enough to help her outgrow these traits,43,Spectral_1.2,7,0.0,11,S 1.2,forestgreen
#,1,filter_Inf_1.2_frm01_s10.wav,Spectral,1.2,She had your dark suit in greasy wash water all year,46,Spectral_1.2,7,0.0,0,S 1.2,forestgreen
just you argue in favour,2,filter_Inf_1.2_frm01_s16.wav,Spectral,1.2,Jeff thought you argued in favor of a centrifuge purchase,49,Spectral_1.2,7,3.508771929824561,57,S 1.2,forestgreen
arrange for a meeting at 2,3,filter_Inf_1.5_frm01_s24.wav,Spectral,1.5,If Carol comes tomorrow have her arrange for a meeting at two,52,Spectral_1.5,7,8.19672131147541,55,S 1.5,darkgreen
i may need to do something like that,7,2_53.wav,Anchor_fullyIntelligible,0,I may need to do something like that,55,Anchor_fullyIntelligible_0,7,22.22222222222222,100,Full,coral
it's been about two years since I've kept shotguns,6,filter_Inf_1.5_frm01_s05.wav,Spectral,1.5,It's been about two years since Davey kept shotguns,58,Spectral_1.5,7,15.686274509803921,91,S 1.5,darkgreen
there I was mowing the lawn,4,filter_Inf_1.5_frm01_s09.wav,Spectral,1.5,Here I was in Miami and Illinois,61,Spectral_1.5,7,6.25,41,S 1.5,darkgreen
#,1,filter_4_Inf_2_22.wav,Anchor_Temporal_unIntelligible,4,It seems like we would be wiser to act while the window is open,64,Anchor_Temporal_unIntelligible_4,7,0.0,0,T 4,lightsteelblue
tooth fairy come tooth fell out ,5,filter_23_Inf_frm01_s21.wav,Temporal,23,The tooth fairy forgot to come when Roger's tooth fell out,67,Temporal_23,7,8.620689655172415,70,T 23,royalblue
the same will happen in other countries ,7,2_38.wav,Anchor_fullyIntelligible,0,The same will happen in other countries,70,Anchor_fullyIntelligible_0,7,17.94871794871795,100,Full,coral
#,1,filter_4_Inf_1_33.wav,Anchor_Temporal_unIntelligible,4,They decided to do it anyway,73,Anchor_Temporal_unIntelligible_4,7,0.0,0,T 4,lightsteelblue
tina got the key to make a quick mistake,6,filter_23_Inf_frm01_s07.wav,Temporal,23,Tina got cued to make a quicker escape,76,Temporal_23,7,13.157894736842104,67,T 23,royalblue
Alice's ability to work without supervision is not ready,4,filter_20_Inf_frm01_s22.wav,Temporal,20,Alice's ability to work without supervision is noteworthy,79,Temporal_20,7,12.280701754385964,92,T 20,cornflowerblue
another one bites the dust,7,6_22.wav,Anchor_fullyIntelligible,0,Another bites the dust,82,Anchor_fullyIntelligible_0,7,18.181818181818183,92,Full,coral
its lovely,3,filter_20_Inf_frm01_s02.wav,Temporal,20,Stop each car if it's little,85,Temporal_20,7,0.0,26,T 20,cornflowerblue
they played anywhere they could draw a crowd,7,1_34.wav,Anchor_fullyIntelligible,0,They played anywhere they could draw a crowd,88,Anchor_fullyIntelligible_0,7,15.909090909090908,100,Full,coral
we're a team we help each other,6,filter_Inf_0.4_1_37.wav,Anchor_Spectral_unIntelligible,0.4,We were a team and we helped each other,91,Anchor_Spectral_unIntelligible_0.4,7,12.82051282051282,80,S 0.4,limegreen
1965,3,filter_Inf_0.4_1_54.wav,Anchor_Spectral_unIntelligible,0.4,They married in 1965,94,Anchor_Spectral_unIntelligible_0.4,7,5.0,33,S 0.4,limegreen
the easygoing zoologist ,4,filter_23_Inf_frm01_s28.wav,Temporal,23,The easygoing zoologist relaxed throughout the voyage,97,Temporal_23,7,5.660377358490567,61,T 23,royalblue
surface was a small egg,3,filter_Inf_1.5_frm01_s27.wav,Spectral,1.5,The fish began to leap frantically on the surface of the small lake,100,Spectral_1.5,7,2.9850746268656714,40,S 1.5,darkgreen
betray the judges ?,2,filter_Inf_1.2_frm01_s08.wav,Spectral,1.2,Joe books very few judges,103,Spectral_1.2,7,4.0,52,S 1.2,forestgreen
she has no recollection of this phone call ,7,1_2.wav,Anchor_fullyIntelligible,0,she has no recollection ofthis phone call,106,Anchor_fullyIntelligible_0,7,14.634146341463413,89,Full,coral
expected recorders,2,filter_23_Inf_frm01_s25.wav,Temporal,23,Military personnel are expected to obey government orders,109,Temporal_23,7,1.7543859649122806,45,T 23,royalblue
eating system part,2,filter_20_Inf_frm01_s15.wav,Temporal,20,Each untimely income loss coincided with the breakdown of a heating system part,112,Temporal_20,7,2.5316455696202533,37,T 20,cornflowerblue
play tag with beetles for hours,3,filter_23_Inf_frm01_s19.wav,Temporal,23,Cory and Trish played tag with beach balls for hours,115,Temporal_23,7,7.6923076923076925,65,T 23,royalblue
the same below the ground level,4,filter_20_Inf_frm01_s33.wav,Temporal,20,The same shelter could be built into an embankment or below ground level,118,Temporal_20,7,6.944444444444445,58,T 20,cornflowerblue
I didn't know what to think of this fearsome woman ,7,6_17.wav,Anchor_fullyIntelligible,0,I didn't know what to think of this fearsome woman,121,Anchor_fullyIntelligible_0,7,20.0,100,Full,coral
#,1,filter_Inf_1.5_frm01_s12.wav,Spectral,1.5,A boring novel is a superb sleeping pill,124,Spectral_1.5,7,0.0,0,S 1.5,darkgreen
#,1,filter_4_Inf_1_74.wav,Anchor_Temporal_unIntelligible,4,Everyone's an influencer shes says,127,Anchor_Temporal_unIntelligible_4,7,0.0,0,T 4,lightsteelblue
don't ask me to carry like that ,5,filter_Inf_1.2_frm01_s11.wav,Spectral,1.2,Don't ask me to carry an oily rag like that,130,Spectral_1.2,7,16.27906976744186,84,S 1.2,forestgreen
letter straight to the head ,4,filter_Inf_1.5_frm01_s03.wav,Spectral,1.5,Play in the street up ahead,133,Spectral_1.5,7,3.7037037037037033,59,S 1.5,darkgreen
#,1,filter_20_Inf_frm01_s26.wav,Temporal,20,Laugh dance and sing if fortune smiles upon you,136,Temporal_20,7,0.0,0,T 20,cornflowerblue
i liked it,2,filter_Inf_0.4_2_46.wav,Anchor_Spectral_unIntelligible,0.4,It was quite a bit better I liked it,139,Anchor_Spectral_unIntelligible_0.4,7,8.333333333333332,43,S 0.4,limegreen
special task forces rescue hostages from kidnappers,6,filter_Inf_1.2_frm01_s23.wav,Spectral,1.2,Special task forces rescue hostages from kidnappers,142,Spectral_1.2,7,13.725490196078432,100,S 1.2,forestgreen
#,1,filter_20_Inf_frm01_s04.wav,Temporal,20,A fifth wheel caught speeding,145,Temporal_20,7,0.0,0,T 20,cornflowerblue
they married in 1965,7,1_54.wav,Anchor_fullyIntelligible,0,They married in 1965,4,Anchor_fullyIntelligible_0,8,20.0,100,Full,coral
carry,2,filter_23_Inf_frm01_s11.wav,Temporal,23,Don't ask me to carry an oily rag like that,7,Temporal_23,8,2.3255813953488373,21,T 23,royalblue
tooth fell out,4,filter_20_Inf_frm01_s21.wav,Temporal,20,The tooth fairy forgot to come when Roger's tooth fell out,10,Temporal_20,8,5.172413793103448,39,T 20,cornflowerblue
i may need to do something like that,7,2_53.wav,Anchor_fullyIntelligible,0,I may need to do something like that,13,Anchor_fullyIntelligible_0,8,22.22222222222222,100,Full,coral
well she does naturally,2,filter_20_Inf_frm01_s31.wav,Temporal,20,Was she just naturally sloppy about everything but her physical appearance,16,Temporal_20,8,2.7027027027027026,39,T 20,cornflowerblue
#,1,filter_Inf_1.2_frm01_s19.wav,Spectral,1.2,Cory and Trish played tag with beach balls for hours,19,Spectral_1.2,8,0.0,0,S 1.2,forestgreen
this is the right thing to do,7,1_73.wav,Anchor_fullyIntelligible,0,This is the right thing to do,22,Anchor_fullyIntelligible_0,8,24.137931034482758,100,Full,coral
#,7,filter_Inf_0.4_1_37.wav,Anchor_Spectral_unIntelligible,0.4,We were a team and we helped each other,25,Anchor_Spectral_unIntelligible_0.4,8,0.0,0,S 0.4,limegreen
call an ambulance for medical assistance,5,filter_Inf_1.5_frm01_s13.wav,Spectral,1.5,Call an ambulance for medical assistance,28,Spectral_1.5,8,15.0,100,S 1.5,darkgreen
#,1,filter_Inf_1.2_frm01_s05.wav,Spectral,1.2,It's been about two years since Davey kept shotguns,31,Spectral_1.2,8,0.0,0,S 1.2,forestgreen
#,1,6_41.wav,Anchor_fullyIntelligible,0,I hope I'm not beeing reductive,34,Anchor_fullyIntelligible_0,8,0.0,0,Full,coral
#,1,filter_20_Inf_frm01_s10.wav,Temporal,20,She had your dark suit in greasy wash water all year,37,Temporal_20,8,0.0,0,T 20,cornflowerblue
